entropy_only,information_gain,kl_divergence,confidence_drop,is_hallucinated
4.059254169464111,-1.593450665473938,7.066592454910278,0.19053605198860168,1
4.664094924926758,-0.9113973379135132,6.233802683651447,0.133088156580925,1
4.856715202331543,-1.2886061668395996,5.736775207519531,0.17728491127490997,1
4.1714982986450195,-1.4264744520187378,5.16660816139645,0.07360237836837769,1
4.934273719787598,-1.3233582973480225,5.60704106092453,0.10799900442361832,1
4.685861587524414,1.012967586517334,8.103555039167404,-0.07527920603752136,1
4.487972259521484,-1.0736303329467773,7.122641587257386,0.07730846107006073,1
4.819896697998047,-0.023332424461841583,6.283257550663418,-0.02971566654741764,1
5.759951114654541,0.17710700631141663,3.522522720423612,0.046288494020700455,1
3.4928886890411377,-1.659041404724121,7.218094073235989,0.15631401538848877,1
3.480790853500366,-0.6012996435165405,8.699579244852066,0.06994826346635818,1
5.876028537750244,0.09403250366449356,3.674263048171997,-0.05816575139760971,1
4.247982501983643,-0.6107786893844604,6.959425873616162,0.10378919541835785,1
4.8904194831848145,-0.9710949063301086,4.877026489802769,0.05155813694000244,1
6.176502227783203,-0.49838876724243164,0.19015546143054962,0.022176720201969147,0
6.252842903137207,-0.42204809188842773,0.15466704964637756,0.02661597728729248,0
4.414475440979004,-2.1593945026397705,5.636175018548966,0.1783979833126068,0
7.660679340362549,0.9857883453369141,0.3716849982738495,-0.017085712403059006,0
6.8175368309021,-0.4738771915435791,1.8180225417017937,0.03316909447312355,0
6.505731582641602,-0.1691594123840332,0.1493077576160431,0.015240006148815155,0
7.7046380043029785,0.4132237434387207,2.4321354031562805,-0.011502433568239212,0
6.792608261108398,0.11771726608276367,0.12203443795442581,0.004884213209152222,0
6.5244245529174805,1.0877842903137207,3.493143677711487,-0.07170067727565765,0
7.247942924499512,-0.043471574783325195,2.2069259583950043,0.024506255984306335,0
6.714061260223389,-1.071709156036377,2.609310378630956,0.07362079620361328,0
4.416306495666504,-1.3600493669509888,6.544896656274796,0.1675509512424469,0
8.083015441894531,1.4081244468688965,0.5471447110176086,-0.03198876976966858,0
6.461977005004883,-0.8294363021850586,2.267527963966131,0.044519856572151184,0
5.0803070068359375,-1.0759596824645996,4.858659043908119,0.1181730106472969,0
6.043875217437744,-1.5397285223007202,4.163455203175545,0.11525716632604599,0
5.056491851806641,-0.9472830295562744,5.964972615242004,0.12164696305990219,0
8.265851020812988,1.5909600257873535,0.3721734285354614,-0.03323277831077576,0
4.388372898101807,-2.205793857574463,4.7930432967841625,0.18667936325073242,0
5.330923557281494,-2.454846143722534,3.354402740796407,0.13564281165599823,0
6.050320625305176,-1.241093397140503,2.010688990354538,0.051545388996601105,0
6.668842792510986,-0.31402158737182617,4.173897936940193,0.037299614399671555,0
5.560835838317871,-2.0668201446533203,6.170537441968918,0.2212992012500763,0
6.6663970947265625,-0.6250166893005371,1.7999088168144226,0.022563746199011803,0
6.399179935455322,-0.2757110595703125,0.10201761871576309,0.014900624752044678,0
4.985235691070557,-2.5983681678771973,5.386847048997879,0.170811727643013,0
7.86849308013916,1.1936020851135254,0.42343729734420776,-0.028116174042224884,0
7.919515609741211,0.6281018257141113,1.8502986133098602,-0.03114868700504303,0
6.5392231941223145,0.3829563558101654,4.087418546279271,-0.017259927466511726,0
7.451044082641602,0.49686670303344727,3.0516343116760254,-0.009062078781425953,0
5.586920738220215,-0.8230785131454468,3.442528802156448,0.06164572387933731,0
6.471323490142822,-1.0064564943313599,2.2131579518318176,0.03118840791285038,0
4.10833740234375,-1.070076823234558,5.863009534776211,0.00106126070022583,0
6.233213901519775,-1.5525563955307007,3.254174073537191,0.16451312601566315,0
6.916243076324463,0.7599762082099915,4.627287904421489,-0.10039416700601578,0
7.380017280578613,0.08860349655151367,1.442298710346222,0.012865623459219933,0
6.858116149902344,-0.1986246109008789,2.947698727250099,0.002814309671521187,0
6.404239654541016,0.24797280132770538,3.949926237265269,-0.015973743051290512,0
3.489264965057373,-2.098616123199463,8.174155878169197,0.2976624071598053,0
8.265851020812988,1.5909600257873535,0.3721730709075928,-0.033232495188713074,0
5.9430952072143555,-0.8661841154098511,3.4175211042165756,0.049887850880622864,0
6.217781066894531,0.0717165470123291,3.3037049621343613,-0.04318349063396454,0
4.436147689819336,-1.373365044593811,6.246265446146329,0.20669031143188477,0
4.6496076583862305,-1.579329252243042,6.542843773961067,0.2834073305130005,0
6.274148941040039,-1.5116208791732788,3.3056481083234153,0.06464041024446487,0
6.921998500823975,0.7657308578491211,4.121297319730123,-0.07347796112298965,0
8.265851020812988,1.5909600257873535,0.3721734285354614,-0.03323277831077576,0
6.679512023925781,0.004621028900146484,0.11224319040775299,0.005997009575366974,0
4.839966297149658,-1.4835224151611328,6.51305490732193,0.16157765686511993,0
3.93192720413208,-0.6437416076660156,6.2764507702418735,0.10425084829330444,0
7.105897903442383,0.27995410561561584,2.42685329914093,-0.054838627576828,0
4.995573997497559,-1.5700079202651978,6.256082832813263,0.13822565972805023,0
5.005220413208008,-1.4951167106628418,3.4838802814483643,0.11544186621904373,0
7.757562637329102,0.46614885330200195,1.6823112070560455,-0.019536243751645088,0
6.027426719665527,-0.7685627937316895,2.9602162837982178,0.038038469851017,0
6.411680221557617,-1.066100001335144,2.655253062645594,0.07144854217767715,0
6.254524230957031,-1.0368895530700684,1.703255146741867,0.03252575173974037,0
6.794128894805908,0.6378623843193054,3.51751838127772,-0.0764574483036995,0
6.112393379211426,-0.40589189529418945,0.9869405388832092,0.015607871115207672,0
5.235317707061768,-0.5915703773498535,7.266427295548575,0.10114967823028564,0
7.3226823806762695,0.03126859664916992,2.194638252258301,-0.009379832074046135,0
6.686634540557861,0.7354865074157715,4.632648388544719,-0.06811509281396866,0
4.945988655090332,-1.2102781534194946,5.929527799288432,0.21527881920337677,0
5.553114891052246,-0.9584584832191467,5.247300531182971,0.08641330152750015,0
6.67048454284668,-0.6209292411804199,1.7995125353336334,0.014905508607625961,0
5.120336055755615,-0.5705968141555786,4.921546657880147,0.11883669346570969,0
5.1136884689331055,-0.5657939910888672,5.647167371852057,0.06066432222723961,0
4.364387035369873,-2.3635683059692383,5.670108497142792,0.1414385885000229,0
6.505731582641602,-0.1691594123840332,0.1493074893951416,0.015240289270877838,0
4.846271991729736,-1.1021181344985962,5.673903125027816,0.15892641246318817,0
6.2934746742248535,-0.35852956771850586,2.595677430431048,0.00713241845369339,0
6.634446620941162,0.47817930579185486,4.118012060721715,-0.04030253365635872,0
5.348476409912109,-1.885248064994812,2.2808014849821725,0.07340341806411743,0
6.352345943450928,-0.19497931003570557,3.5553512945771217,0.005263803526759148,0
5.784874439239502,-1.5065398216247559,2.3505042791366577,0.08640963584184647,0
6.505731582641602,-0.1691594123840332,0.1493077576160431,0.015240006148815155,0
7.040001392364502,-0.25141263008117676,1.852785885334015,0.030408257618546486,0
6.461977005004883,-0.8294367790222168,2.2675283141434193,0.04451974481344223,0
5.705752372741699,-0.9429224133491516,5.575650447607041,0.10683645308017731,0
7.335764408111572,0.19832849502563477,1.9947530627250671,-0.007072230335325003,0
6.5780463218688965,-0.19654560089111328,1.7565666437149048,0.008743581362068653,0
6.525420665740967,0.17265541851520538,2.6791649063428244,-0.09975596517324448,0
6.252842903137207,-0.42204809188842773,0.15466704964637756,0.02661597728729248,0
6.177612781524658,-1.1138012409210205,2.1478891521692276,0.029027080163359642,0
6.505731582641602,-0.1691594123840332,0.1493077576160431,0.015240006148815155,0
7.484377384185791,-0.19558238983154297,1.5560299058755238,0.007230436895042658,0
6.505731582641602,-0.1691594123840332,0.1493077576160431,0.015240006148815155,0
5.744126796722412,-2.0416433811187744,3.8167763700087867,0.048470791429281235,0
6.530732154846191,-0.14415884017944336,0.09199678897857666,0.013754710555076599,0
5.773070812225342,-0.9875667691230774,5.1438233852386475,0.07989780604839325,0
8.265851020812988,1.5909600257873535,0.3721734285354614,-0.03323277831077576,0
6.552191257476807,0.39592424035072327,3.816331962744395,-0.03310597315430641,0
5.0921783447265625,0.6570299863815308,7.032702412870195,-0.05579277500510216,0
7.6937575340271,1.5374902486801147,3.453224321206411,-0.11243131011724472,0
7.055592060089111,-0.23582220077514648,2.896965444087982,0.007383260875940323,0
6.838816165924072,0.6825494766235352,4.00212503472964,-0.07085331529378891,0
6.953057765960693,0.7967904210090637,4.018407960732778,-0.06850793957710266,0
5.418493747711182,-1.3752899169921875,4.1620588675141335,0.09913988411426544,0
5.537537574768066,-2.0531768798828125,4.171841211616993,0.1345100849866867,0
6.320082187652588,-0.35613688826560974,3.3677430152893066,0.05162813514471054,0
